2015.10.05,12:00,1.12576,1.12884,1.12091,1.12109,22092
2015.10.05,16:00,1.12108,1.12238,1.11727,1.11861,23829
2015.10.05,20:00,1.11860,1.11895,1.11734,1.11850,9131
2015.10.06,00:00,1.11851,1.11969,1.11827,1.11897,7250
2015.10.06,04:00,1.11898,1.11932,1.11712,1.11796,8136
2015.10.06,08:00,1.11795,1.12188,1.11730,1.12052,18254
2015.10.06,12:00,1.12052,1.12310,1.11999,1.12059,18016
2015.10.06,16:00,1.12057,1.12736,1.12053,1.12619,23466
2015.10.06,20:00,1.12623,1.12787,1.12556,1.12695,11111
2015.10.07,00:00,1.12699,1.12752,1.12602,1.12649,8153
2015.10.07,04:00,1.12648,1.12831,1.12609,1.12649,11452
2015.10.07,08:00,1.12650,1.12657,1.12215,1.12412,20355
2015.10.07,12:00,1.12414,1.12726,1.12309,1.12552,19890
2015.10.07,16:00,1.12551,1.12650,1.12107,1.12427,27068
2015.10.07,20:00,1.12425,1.12550,1.12328,1.12365,13700
2015.10.08,00:00,1.12363,1.12451,1.12337,1.12379,5379
2015.10.08,04:00,1.12380,1.12610,1.12371,1.12567,8823
2015.10.08,08:00,1.12568,1.13089,1.12461,1.12926,19787
2015.10.08,12:00,1.12926,1.13139,1.12374,1.12592,22324
2015.10.08,16:00,1.12591,1.12903,1.12431,1.12814,21616
2015.10.08,20:00,1.12815,1.13260,1.12625,1.12742,16981
2015.10.09,00:00,1.12746,1.12914,1.12744,1.12817,7757
2015.10.09,04:00,1.12818,1.12858,1.12662,1.12830,8262
2015.10.09,08:00,1.12831,1.13461,1.12715,1.13226,21842
2015.10.09,12:00,1.13227,1.13778,1.13145,1.13680,24714
2015.10.09,16:00,1.13680,1.13862,1.13343,1.13794,24405
2015.10.09,20:00,1.13793,1.13809,1.13511,1.13584,10171
2015.10.12,00:00,1.13576,1.13769,1.13542,1.13734,13184
2015.10.12,04:00,1.13735,1.13755,1.13631,1.13711,5600
2015.10.12,08:00,1.13710,1.13838,1.13590,1.13795,12714
2015.10.12,12:00,1.13795,1.13960,1.13628,1.13669,14110
2015.10.12,16:00,1.13669,1.13801,1.13558,1.13780,15346
2015.10.12,20:00,1.13778,1.13791,1.13564,1.13567,7513
2015.10.13,00:00,1.13569,1.13602,1.13437,1.13468,5869
2015.10.13,04:00,1.13469,1.13696,1.13462,1.13663,7010
2015.10.13,08:00,1.13663,1.14102,1.13621,1.13801,19487
2015.10.13,12:00,1.13801,1.13999,1.13642,1.13908,19585
2015.10.13,16:00,1.13909,1.13949,1.13545,1.13890,20915
2015.10.13,20:00,1.13890,1.13924,1.13768,1.13777,8918
2015.10.14,00:00,1.13776,1.13958,1.13766,1.13955,6396
2015.10.14,04:00,1.13954,1.14003,1.13823,1.13879,7446
2015.10.14,08:00,1.13877,1.14266,1.13877,1.14051,19327
2015.10.14,12:00,1.14051,1.14453,1.13906,1.14417,20209
2015.10.14,16:00,1.14418,1.14469,1.14077,1.14435,24215
2015.10.14,20:00,1.14434,1.14883,1.14413,1.14727,14337
2015.10.15,00:00,1.14726,1.14828,1.14647,1.14661,8689
2015.10.15,04:00,1.14662,1.14897,1.14607,1.14792,8605
